timestamp_created,voted_up,written_during_early_access,votes_up
1675829008,0,1,2
1675828784,0,1,0
1675828393,0,1,1
1675825712,0,1,1
1675823196,0,1,2
1675822039,0,1,0
1675817715,1,1,2
1675813821,0,1,0
1675804568,0,1,2
1675803777,0,1,3
1675802992,0,1,1
1675795367,0,1,0
1675789072,0,1,0
1675788696,0,1,0
1675786335,0,1,1
1675784706,0,1,0
1675784510,0,1,0
1675782839,0,1,0
1675782688,0,1,0
1675782470,0,1,0
1675782352,0,1,0
1675780529,0,1,0
1675778963,0,1,0
1675776750,0,1,0
1675775361,0,1,0
1675774691,0,1,0
1675773357,1,1,1
1675772632,0,1,0
1675772443,0,1,0
1675771559,0,1,0
1675770848,0,1,1
1675770607,1,1,0
1675770559,0,1,0
1675770130,0,1,0
1675769915,0,1,0
1675769726,1,1,0
1675768547,0,1,0
1675768384,0,1,0
1675766924,0,1,0
1675766770,0,1,0
1675765939,0,1,0
1675765814,0,1,0
1675764679,0,1,1
1675763798,0,1,0
1675763790,0,1,0
1675763131,0,1,1
1675763023,0,1,0
1675762109,0,1,0
1675762028,0,1,0
1675761485,0,1,0
1675761378,0,1,0
1675761227,0,1,0
1675761179,0,1,0
1675760384,0,1,0
1675759859,0,1,1
1675759696,0,1,0
1675759667,0,1,0
1675758183,0,1,1
1675756709,0,1,0
1675756293,0,1,0
1675756002,0,1,0
1675754405,0,1,2
1675752886,0,1,6
1675752094,0,1,2
1675751432,0,1,1
1675751416,0,1,2
1675749566,1,1,0
1675749383,0,1,0
1675748161,0,1,0
1675748120,0,1,0
1675747171,0,1,0
1675746959,0,1,0
1675741937,0,1,0
1675740717,0,1,0
1675738995,0,1,0
1675737611,0,1,1
1675736650,0,1,2
1675735251,0,1,2
1675735055,0,1,2
1675734527,0,1,1
1675725718,1,1,0
1675716721,1,1,0
1675703547,0,1,9
1675703217,0,1,2
1675701493,0,1,5
1675701267,0,1,0
1675699856,0,1,2
1675699014,0,1,2
1675698509,0,1,0
1675698502,0,1,0
1675697434,0,1,0
1675696888,0,1,1
1675696655,0,1,1
1675695562,0,1,0
1675694657,0,1,2
1675694256,0,1,0
1675693957,1,1,0
1675692728,0,1,0
1675692658,0,1,1
1675692358,0,1,0
1675690780,0,1,0
1675687469,0,1,0
1675686466,0,1,1
1675686139,0,1,1
1675685557,0,1,0
1675684617,0,1,1
1675683181,1,1,2
1675682711,0,1,0
1675682654,0,1,1
1675682331,0,1,0
1675681707,0,1,0
1675680358,0,1,2
1675680001,0,1,1
1675678165,0,1,1
1675677777,0,1,4
1675677650,0,1,2
1675676538,0,1,2
1675676373,0,1,1
1675675425,0,1,1
1675675101,1,1,0
1675674519,1,1,0
1675673953,0,1,0
1675672082,0,1,0
1675671515,0,1,1
1675671300,0,1,0
1675669656,0,1,0
1675668998,0,1,0
1675668764,0,1,0
1675667610,1,1,0
1675666451,0,1,0
1675665621,0,1,0
1675664875,0,1,0
1675664175,0,1,0
1675660617,0,1,2
1675659150,0,1,1
1675656996,0,1,1
1675655830,0,1,3
1675654553,0,1,0
1675650820,0,1,0
1675649939,0,1,2
1675648867,0,1,2
1675647760,0,1,58
1675647731,0,1,1
1675647380,0,1,0
1675646977,0,1,0
1675646154,0,1,1
1675641881,0,1,1
1675638955,0,1,0
1675631638,0,1,0
1675624666,1,1,9
1675624602,1,1,0
1675624241,0,1,0
1675621083,0,1,0
1675620035,0,1,181
1675617943,0,1,1
1675615235,0,1,1
1675611019,0,1,0
1675610364,0,1,0
1675609146,0,1,1
1675608310,0,1,0
1675608217,0,1,0
1675605455,0,1,0
1675605436,0,1,0
1675605243,1,1,0
1675603992,0,1,0
1675602886,0,1,0
1675601419,0,1,2
1675601267,0,1,0
1675600977,0,1,0
1675600443,1,1,1
1675599702,0,1,2
1675599379,0,1,0
1675597740,0,1,1
1675594937,0,1,4
1675594691,1,1,0
1675593329,0,1,4
1675592670,0,1,6
1675592077,0,1,4
1675591685,0,1,1
1675590723,0,1,1
1675590362,1,1,1
1675589594,0,1,2
1675588318,0,1,3
1675587184,0,1,2
1675586766,0,1,1
1675586599,0,1,1
1675586189,0,1,1
1675585368,0,1,2
1675583982,0,1,4
1675583959,0,1,2
1675583307,0,1,3
1675581657,0,1,2
1675581197,0,1,2
1675579824,0,1,2
1675578653,0,1,0
1675578204,0,1,0
1675577845,0,1,0
1675575474,0,1,1
1675574781,0,1,1
1675573592,0,1,0
1675573481,0,1,0
1675572890,0,1,0
1675572363,1,1,1
1675572222,0,1,0
1675569872,0,1,1
1675566748,0,1,0
1675566246,0,1,0
1675564099,0,1,0
1675562973,0,1,0
1675562801,0,1,0
1675551181,1,1,0
1675543283,0,1,0
1675543127,0,1,1
1675541495,0,1,7
1675541026,0,1,3
1675540930,0,1,1
1675540713,0,1,0
1675539102,0,1,0
1675538531,0,1,0
1675537741,0,1,0
1675535949,0,1,0
1675533576,0,1,0
1675531660,0,1,0
1675528855,0,1,1
1675528449,0,1,0
1675528328,0,1,0
1675527524,0,1,0
1675526936,0,1,0
1675526625,0,1,0
1675526059,0,1,2
1675525696,1,1,1
1675525579,0,1,1
1675524830,1,1,0
1675524319,0,1,0
1675522167,0,1,0
1675519831,0,1,0
1675519612,0,1,1
1675518984,1,1,0
1675518153,0,1,0
1675518132,1,1,1
1675517513,0,1,1
1675516395,0,1,0
1675516162,0,1,0
1675516013,0,1,0
1675514868,0,1,0
1675514852,0,1,1
1675514189,0,1,0
1675514038,0,1,1
1675513273,0,1,0
1675512996,0,1,0
1675512781,1,1,0
1675512423,0,1,2
1675512383,0,1,0
1675511779,0,1,1
1675510206,0,1,1
1675508852,0,1,0
1675508079,0,1,0
1675508029,0,1,0
1675507674,0,1,2
1675507221,0,1,1
1675506880,0,1,1
1675506815,0,1,0
1675504675,0,1,0
1675503573,0,1,1
1675503246,0,1,0
1675503074,0,1,1
1675500663,0,1,0
1675500618,1,1,126
1675500177,0,1,1
1675498875,0,1,1
1675497643,0,1,0
1675495941,0,1,0
1675495901,0,1,0
1675495167,0,1,0
1675494824,0,1,0
1675494753,0,1,0
1675493553,0,1,0
1675491163,0,1,0
1675489835,0,1,0
1675489134,0,1,0
1675488833,0,1,2
1675487700,0,1,0
1675486388,0,1,0
1675486031,0,1,0
1675485504,0,1,3
1675484297,0,1,0
1675483416,0,1,0
1675482185,1,1,1
1675481174,0,1,1
1675480935,0,1,0
1675479926,0,1,0
1675479657,1,1,2
1675479644,0,1,2
1675479624,0,1,0
1675478297,0,1,0
1675477769,0,1,0
1675477699,0,1,0
1675476227,0,1,0
1675476120,0,1,0
1675473572,0,1,0
1675471470,0,1,0
1675466966,0,1,0
1675460558,1,1,0
1675459863,0,1,0
1675454935,1,1,0
1675454036,0,1,0
1675449438,0,1,26
1675445137,0,1,0
1675444486,0,1,2
1675442726,0,1,0
1675442381,0,1,0
1675442150,0,1,0
1675441869,0,1,0
1675441303,0,1,1
1675438793,0,1,0
1675438034,0,1,0
1675437978,0,1,1
1675437642,0,1,2
1675437392,1,1,2
1675437115,0,1,1
1675436980,0,1,0
1675436947,0,1,0
1675436894,0,1,0
1675436619,0,1,0
1675436425,0,1,0
1675435765,0,1,0
1675435348,0,1,0
1675434767,0,1,0
1675434318,0,1,2
1675433975,0,1,3
1675433413,0,1,0
1675432128,0,1,0
1675429624,0,1,0
1675428939,0,1,0
1675428872,0,1,0
1675428724,0,1,0
1675428013,0,1,0
1675427840,0,1,0
1675427563,0,1,16
1675427300,0,1,1
1675427281,0,1,1
1675427003,0,1,1
1675426775,0,1,0
1675425443,0,1,0
1675424513,0,1,0
1675424485,0,1,0
1675424139,0,1,0
1675423978,0,1,0
1675423332,0,1,0
1675422410,0,1,2
1675422092,0,1,0
1675421669,0,1,0
1675421253,0,1,0
1675420311,0,1,2
1675418893,0,1,1
1675418615,0,1,1
1675418022,0,1,0
1675417584,0,1,0
1675417501,0,1,0
1675417171,0,1,0
1675416476,0,1,2
1675415677,0,1,0
1675415411,0,1,0
1675414657,0,1,3
1675414651,0,1,0
1675413960,0,1,0
1675413164,0,1,0
1675413125,0,1,0
1675412621,0,1,1
1675412280,0,1,6
1675411717,0,1,1
1675410322,0,1,0
1675409923,0,1,2
1675409029,0,1,1
1675408183,0,1,0
1675407073,0,1,0
1675407029,0,1,0
1675406292,0,1,1
1675404928,1,1,5
1675404550,0,1,2
1675404391,0,1,2
1675403589,0,1,0
1675403537,0,1,0
1675402180,0,1,7
1675401662,0,1,0
1675400691,1,1,0
1675399548,0,1,0
1675397927,0,1,0
1675397453,1,1,0
1675396307,0,1,1
1675393731,0,1,0
1675391846,0,1,0
1675390796,0,1,1
1675389127,0,1,3
1675385249,0,1,1
1675378206,0,1,2
1675373756,0,1,0
1675369352,0,1,2
1675367159,1,1,1
1675362639,0,1,4
1675358386,0,1,2
1675356703,0,1,2
1675356691,1,1,5
1675355778,0,1,0
1675354981,0,1,0
1675354601,0,1,0
1675353865,0,1,1
1675353641,0,1,0
1675353176,0,1,1
1675352389,0,1,0
1675350801,0,1,1
1675349888,0,1,1
1675347371,0,1,0
1675346572,0,1,3
1675345521,0,1,3
1675344410,0,1,1
1675343760,0,1,1
1675343715,0,1,5
1675343439,0,1,4
1675343344,0,1,1
1675343332,0,1,1
1675343012,0,1,1
1675341484,0,1,1
1675341422,0,1,2
1675341256,0,1,1
1675340769,0,1,1
1675340631,0,1,0
1675339786,0,1,0
1675339116,0,1,3
1675338903,0,1,0
1675338687,0,1,0
1675337396,0,1,0
1675335301,0,1,0
1675333761,0,1,1
1675331888,0,1,4
1675331758,0,1,1
1675330899,0,1,0
1675330304,0,1,0
1675328922,1,1,0
1675328747,0,1,0
1675328406,1,1,0
1675328268,1,1,0
1675327971,0,1,0
1675327292,1,1,1
1675326191,0,1,0
1675325562,0,1,1
1675322855,0,1,0
1675322574,0,1,0
1675322412,0,1,0
1675319388,0,1,1
1675319134,0,1,2
1675318146,0,1,2
1675317899,0,1,1
1675316913,0,1,0
1675316433,0,1,0
1675316100,0,1,1
1675316094,0,1,0
1675315279,0,1,0
1675314703,0,1,0
1675314084,0,1,0
1675312609,0,1,0
1675310418,0,1,2
1675309453,0,1,2
1675307685,0,1,0
1675306841,0,1,0
1675306635,0,1,0
1675304508,0,1,0
1675304263,0,1,1
1675303320,0,1,1
1675300905,0,1,1
1675295057,0,1,0
1675287484,0,1,1
1675285636,0,1,1
1675284828,0,1,0
1675278786,1,1,0
1675278274,0,1,0
1675276809,0,1,2
1675276203,0,1,1
1675274374,0,1,1
1675271129,0,1,0
1675270427,0,1,0
1675269098,0,1,1
1675268199,0,1,1
1675267932,0,1,1
1675265587,0,1,2
1675264998,1,1,0
1675264893,0,1,0
1675263017,0,1,0
1675262400,0,1,1
1675262072,0,1,1
1675261688,0,1,0
1675261198,0,1,0
1675261055,0,1,0
1675260951,0,1,0
1675260939,0,1,0
1675259832,0,1,1
1675259611,0,1,0
1675259527,0,1,1
1675259471,0,1,1
1675258785,0,1,0
1675258742,0,1,0
1675258608,0,1,0
1675257975,0,1,0
1675257572,0,1,0
1675257530,0,1,0
1675257288,0,1,0
1675256760,0,1,0
1675256459,0,1,0
1675256165,0,1,0
1675255609,0,1,0
1675255424,0,1,0
1675254714,0,1,0
1675254690,0,1,1
1675254161,0,1,0
1675253810,0,1,0
1675253712,0,1,0
1675253634,0,1,0
1675252389,0,1,2
1675252029,0,1,0
1675251357,0,1,0
1675250515,0,1,1
1675248388,0,1,0
1675247131,0,1,1
1675247069,0,1,1
1675246927,0,1,1
1675245382,0,1,1
1675245257,0,1,1
1675245013,0,1,1
1675244661,0,1,1
1675244202,0,1,1
1675242040,0,1,1
1675241205,0,1,3
1675241118,0,1,0
1675240856,0,1,0
1675239981,0,1,0
1675239191,0,1,0
1675238928,0,1,0
1675237273,0,1,2
1675237257,0,1,1
1675236728,1,1,116
1675234655,0,1,4
1675234002,0,1,0
1675233280,0,1,2
1675233164,1,1,1
1675232902,0,1,0
1675232511,0,1,0
1675232431,0,1,0
1675231726,0,1,0
1675231626,0,1,0
1675230993,0,1,1
1675230788,0,1,0
1675230745,0,1,0
1675230195,0,1,1
1675228054,0,1,2
1675225537,0,1,2
1675224871,0,1,2
1675220149,0,1,1
1675220059,0,1,2
1675217402,0,1,2
1675216525,0,1,551
1675215143,0,1,2
1675214194,0,1,1
1675213958,0,1,1
1675211670,0,1,1
1675207936,0,1,1
1675206737,0,1,13
1675202527,0,1,1
1675195318,0,1,0
1675193034,0,1,1
1675192544,0,1,0
1675187043,0,1,1
1675184607,0,1,4
1675184462,0,1,1
1675182761,0,1,1
1675182626,0,1,3
1675181058,0,1,2
1675180969,0,1,3
1675179324,0,1,1
1675179308,0,1,1
1675179233,0,1,0
1675179209,0,1,0
1675178848,0,1,0
1675178589,1,1,0
1675173920,0,1,0
1675173433,0,1,0
1675173203,0,1,0
1675173187,0,1,0
1675171786,0,1,0
1675171234,0,1,1
1675171181,0,1,0
1675171028,0,1,1
1675170560,0,1,15
1675170193,0,1,0
1675170118,0,1,0
1675169817,0,1,1
1675169331,0,1,2
1675168444,0,1,0
1675168423,0,1,5
1675168040,0,1,1
1675167760,0,1,1
1675167390,0,1,1
1675167386,0,1,0
1675167305,0,1,0
1675167108,0,1,0
1675166053,0,1,0
1675163276,0,1,0
1675162295,0,1,2
1675160088,0,1,1
1675159585,0,1,1
1675159490,0,1,1
1675159221,0,1,1
1675159165,0,1,1
1675158360,0,1,1
1675157411,0,1,3
1675157148,0,1,1
1675156749,0,1,2
1675153498,0,1,1
1675153223,0,1,0
1675153081,0,1,0
1675152844,0,1,1
1675152097,0,1,0
1675151713,0,1,0
1675150859,0,1,0
1675149938,0,1,35
1675149892,0,1,0
1675149749,0,1,0
1675148827,0,1,0
1675147109,0,1,1
1675145117,0,1,8
1675143602,0,1,0
1675142576,0,1,2
1675141383,0,1,1
1675139871,0,1,0
1675137482,0,1,2
1675137051,0,1,1
1675135863,0,1,4
1675135705,0,1,0
1675135261,0,1,1
1675135227,0,1,0
1675135146,1,1,0
1675134911,0,1,2
1675133870,0,1,1
1675131692,0,1,1
1675131673,0,1,0
1675131609,0,1,2
1675131448,0,1,1
1675130967,1,1,1
1675130530,0,1,0
1675130282,0,1,0
1675128750,0,1,1
1675128305,0,1,0
1675127901,0,1,0
1675116279,0,1,2
1675115621,0,1,11
1675114988,0,1,0
1675109991,0,1,71
1675109957,0,1,2
1675109545,0,1,0
1675107559,0,1,0
1675106286,0,1,0
1675102810,1,1,44
1675102538,0,1,0
1675100263,0,1,0
1675098984,0,1,0
1675096797,0,1,0
1675096002,0,1,0
1675093193,0,1,1
1675092922,0,1,1
1675092568,0,1,1
1675092117,1,1,1
1675091999,0,1,1
1675091947,0,1,2
1675091667,0,1,1
1675090956,0,1,0
1675090804,0,1,1
1675089799,0,1,2
1675089463,0,1,1
1675088517,0,1,0
1675087933,0,1,1
1675087874,0,1,2
1675087389,0,1,0
1675087338,0,1,0
1675086493,0,1,0
1675086492,0,1,0
1675086458,0,1,0
1675086032,0,1,0
1675086010,0,1,1
1675085704,0,1,0
1675085650,0,1,0
1675085645,0,1,2
1675084885,0,1,0
1675083817,0,1,0
1675083727,0,1,0
1675083037,0,1,0
1675082740,0,1,0
1675082711,0,1,0
1675082431,0,1,0
1675081365,0,1,0
1675079165,0,1,0
1675078642,0,1,0
1675078329,0,1,1
1675078068,0,1,0
1675077969,0,1,1
1675076933,1,1,10
1675076916,0,1,1
1675076540,0,1,0
1675076369,0,1,0
1675075903,0,1,0
1675075271,0,1,0
1675075138,0,1,0
1675073852,0,1,0
1675073274,0,1,0
1675072978,0,1,0
1675072473,0,1,0
1675071962,0,1,0
1675071825,0,1,0
1675071464,0,1,0
1675071203,0,1,0
1675070824,0,1,1
1675070774,0,1,0
1675070598,0,1,2
1675070517,0,1,0
1675068729,0,1,0
1675068262,0,1,0
1675067811,0,1,1
1675067515,0,1,0
1675067243,0,1,1
1675066966,0,1,1
1675066868,0,1,0
1675065651,0,1,1
1675064118,0,1,0
1675063921,0,1,0
1675063092,0,1,0
1675062590,1,1,4
1675060445,0,1,0
1675060440,0,1,0
1675059913,0,1,1
1675059128,0,1,0
1675058869,0,1,1
1675058682,0,1,0
1675057763,0,1,0
1675057655,0,1,1
1675055360,0,1,1
1675055273,1,1,0
1675055091,0,1,0
1675054005,0,1,0
1675053035,0,1,0
1675048938,0,1,1
1675048485,0,1,1
1675046917,0,1,4
1675046884,0,1,0
1675045187,0,1,0
1675044814,0,1,0
1675043547,0,1,1
1675023657,0,1,0
1675023252,0,1,0
1675019239,0,1,0
1675016514,0,1,1
1675016002,1,1,1
1675013792,0,1,0
1675013149,0,1,1206
1675013001,0,1,0
1675012857,0,1,0
1675012466,0,1,0
1675010754,0,1,1
1675010417,1,1,9
1675010193,0,1,0
1675009936,0,1,0
1675009325,0,1,1
1675009261,0,1,0
1675008388,0,1,0
1675008353,0,1,0
1675008353,0,1,0
1675008205,0,1,0
1675007432,0,1,0
1675007306,0,1,1
1675006973,0,1,0
1675006966,0,1,0
1675006361,0,1,0
1675006225,0,1,1
1675005953,0,1,0
1675005731,0,1,0
1675005669,0,1,0
1675005371,0,1,0
1675004845,0,1,0
1675004355,1,1,0
1675003456,0,1,0
1675003410,0,1,0
1675003391,0,1,0
1675002994,0,1,0
1675002593,0,1,0
1675002274,0,1,0
1675002020,0,1,0
1675000868,0,1,2
1674999715,0,1,1
1674999708,0,1,1
1674999437,0,1,0
1674997653,1,1,2
1674997650,0,1,0
1674997546,0,1,0
1674997538,0,1,0
1674997197,0,1,0
1674995148,0,1,0
1674994176,0,1,1
1674992389,0,1,1
1674992349,0,1,8
1674992314,0,1,1
1674991829,0,1,1
1674990730,0,1,1
1674990572,0,1,3
1674990505,0,1,1
1674990079,0,1,2
1674989288,0,1,1
1674988615,0,1,0
1674988298,0,1,1
1674987539,0,1,1
1674986424,0,1,0
1674985867,0,1,0
1674985265,0,1,0
1674984869,0,1,1
1674984549,0,1,3
1674983458,1,1,0
1674983045,0,1,0
1674982498,0,1,1
1674982118,0,1,1
1674981945,0,1,0
1674981907,0,1,1
1674980294,0,1,0
1674979377,0,1,1
1674979222,0,1,0
1674979205,0,1,1
1674978712,0,1,0
1674978290,0,1,0
1674978120,0,1,1
1674977601,0,1,0
1674977157,0,1,0
1674976797,0,1,0
1674976697,0,1,0
1674976507,0,1,0
1674976486,0,1,1
1674976209,0,1,0
1674975192,0,1,0
1674974577,0,1,1
1674972979,1,1,3
1674972240,0,1,0
1674972239,0,1,1
1674972053,0,1,0
1674970166,0,1,0
1674970018,0,1,0
1674969792,0,1,0
1674968937,0,1,0
1674967969,0,1,0
1674967591,0,1,0
1674967557,0,1,0
1674964177,0,1,0
1674964128,0,1,1
1674963992,0,1,1
1674963330,0,1,3
1674963283,0,1,0
1674963145,0,1,1
1674961780,0,1,0
1674961485,0,1,1
1674961239,0,1,0
1674960565,0,1,1
1674958893,0,1,0
1674958617,0,1,0
1674958489,0,1,0
1674957525,0,1,0
1674956791,0,1,0
1674953016,0,1,1
1674946868,0,1,2
1674944535,1,1,0
1674932391,0,1,2
1674928151,1,1,0
1674926892,0,1,0
1674925986,0,1,2
1674923873,0,1,1
1674923757,0,1,5
1674923597,0,1,0
1674923304,0,1,0
1674923218,0,1,1
1674922910,0,1,0
1674922108,0,1,0
1674921507,0,1,2
1674920094,0,1,2
1674919880,0,1,2
1674919748,0,1,2
1674919662,0,1,0
1674919661,0,1,1
1674919202,0,1,1
1674918885,0,1,2
1674918719,0,1,1
1674917619,0,1,0
1674917381,0,1,13
1674916458,0,1,0
1674916440,1,1,1
1674916415,0,1,0
1674916401,0,1,0
1674916361,0,1,0
1674915465,0,1,0
1674914869,0,1,1
1674914528,0,1,0
1674914348,0,1,2
1674913771,0,1,6
1674913375,0,1,1
1674911640,0,1,5
1674911069,0,1,2
1674910973,0,1,2
1674910003,0,1,2
1674909953,0,1,0
1674909747,0,1,0
1674907871,0,1,4
1674907844,0,1,3
1674907295,0,1,2
1674907010,0,1,1
1674906420,0,1,0
1674905322,0,1,0
1674904929,1,1,0
1674904894,0,1,1
1674904380,0,1,0
1674904102,0,1,0
1674903932,0,1,0
1674903572,0,1,1
1674902885,0,1,0
1674902867,0,1,1
1674902147,0,1,0
1674900948,0,1,2
1674900712,0,1,1
1674900628,0,1,1
1674900040,0,1,1
1674899654,0,1,2
1674899112,0,1,9
1674898293,0,1,1
1674897798,0,1,1
1674897062,0,1,1
1674896560,0,1,4
1674896424,0,1,1
1674895485,0,1,1
1674895469,0,1,1
1674894277,0,1,2
1674894016,0,1,1
1674892684,0,1,1
1674892590,0,1,3
1674892552,0,1,2
1674892460,0,1,1
1674891337,0,1,2
1674890567,0,1,2
1674890513,1,1,9
1674890451,0,1,0
1674889880,0,1,1
1674889116,0,1,9
1674888465,0,1,1
1674887733,0,1,0
1674886863,0,1,0
1674886691,0,1,0
1674885850,0,1,3
1674885692,0,1,0
1674885268,0,1,0
1674884771,0,1,1
1674884554,0,1,0
1674882842,0,1,0
1674882645,0,1,0
1674881831,0,1,2
1674878989,0,1,1
1674878464,0,1,1
1674878399,0,1,0
1674877434,0,1,0
1674877256,0,1,0
1674876317,0,1,2
1674873721,1,1,0
1674870841,0,1,1
1674869266,0,1,3
1674869060,0,1,0
1674866343,0,1,1
1674863814,0,1,0
1674860796,0,1,0
1674860127,0,1,0
1674858148,0,1,6
1674856140,0,1,0
1674847442,0,1,1
1674844765,1,1,1
1674843065,0,1,1
1674841327,0,1,1
1674840344,0,1,0
1674839501,0,1,0
1674838423,0,1,0
1674838362,0,1,0
1674838109,0,1,1
1674837808,0,1,1
1674837305,0,1,0
1674835982,0,1,3
1674834070,0,1,3
1674833192,0,1,2
1674833165,0,1,1
1674833140,0,1,1
1674832848,0,1,1
1674832658,0,1,0
1674832288,0,1,9
1674832115,0,1,1
1674830754,1,1,6
1674829860,1,1,3
1674829477,0,1,0
1674829471,0,1,0
1674828365,0,1,1
1674828301,0,1,3
1674827732,1,1,0
1674827232,0,1,3
1674827133,0,1,0
1674827109,0,1,1
1674826611,1,1,1
1674826429,0,1,1
1674825794,0,1,0
1674825231,0,1,0
1674825153,0,1,1
1674824467,0,1,0
1674824077,1,1,0
1674823670,0,1,0
1674823560,0,1,0
1674822573,0,1,0
1674822252,0,1,0
1674820228,0,1,5
1674820109,0,1,0
1674820092,0,1,0
1674819639,0,1,2
1674819613,0,1,11
1674819167,0,1,4
1674818768,0,1,0
1674818721,0,1,0
1674817781,0,1,1
1674816886,0,1,1
1674816860,0,1,0
1674815748,0,1,1
1674815720,0,1,0
1674815456,0,1,1
1674815105,0,1,2
1674814897,1,1,0
1674814788,0,1,0
1674814680,1,1,0
1674814258,0,1,0
1674812821,0,1,2
1674812738,0,1,4
1674811143,0,1,3
1674810589,1,1,0
1674809506,0,1,1
1674808797,0,1,1
1674807762,0,1,0
1674806291,0,1,1
1674805172,0,1,2
1674803272,0,1,3
1674801713,0,1,3
1674801162,0,1,2
1674800746,0,1,1
1674800449,0,1,0
1674799925,0,1,2
1674799508,0,1,1
1674799147,0,1,0
1674799127,0,1,0
1674797802,0,1,1
1674796665,0,1,1
1674796317,0,1,1
1674796034,0,1,202
1674795923,0,1,1
1674794579,0,1,1
1674794211,0,1,1
1674793894,0,1,1
1674793666,0,1,1
1674793546,1,1,5
1674791878,0,1,0
1674791017,0,1,0
1674790799,0,1,0
1674790543,0,1,0
1674790520,1,1,2
1674789761,1,1,0
1674788465,0,1,0
1674788250,0,1,0
1674788172,0,1,0
1674788056,0,1,0
1674786883,0,1,0
1674786084,0,1,2
1674785938,0,1,0
1674785627,0,1,3
1674784444,0,1,0
1674784425,0,1,0
1674781435,0,1,0
1674767118,0,1,0
1674759843,0,1,1
1674759473,0,1,0
1674759429,0,1,1
1674759072,0,1,1
1674757842,0,1,0
1674757331,0,1,1
1674755127,0,1,0
1674754896,0,1,1
1674753879,0,1,1
1674753469,0,1,1
1674753421,0,1,1
1674752115,0,1,1
1674751322,0,1,1
1674750651,0,1,2
1674750386,0,1,0
1674750102,1,1,0
1674749940,0,1,0
1674749669,0,1,1
1674748965,0,1,0
1674748936,0,1,1
1674748531,0,1,0
1674746657,0,1,0
1674746249,0,1,0
1674745670,0,1,0
1674745284,0,1,3
1674744526,0,1,0
1674743206,0,1,2
1674742983,0,1,2
1674742911,0,1,1
1674742703,0,1,1
1674742414,0,1,0
1674740497,0,1,1
1674740495,0,1,0
1674740174,0,1,1
1674740072,0,1,0
1674739690,0,1,5
1674739290,0,1,0
1674739097,0,1,0
1674737201,0,1,1
1674736796,1,1,3
1674735964,0,1,1
1674735878,0,1,1
1674735327,0,1,732
1674735309,0,1,0
1674735001,0,1,0
1674734684,0,1,0
1674734682,0,1,3
1674733605,1,1,4
1674733398,0,1,0
1674733344,0,1,0
1674733290,0,1,0
1674732467,1,1,0
1674732398,0,1,0
1674731196,0,1,1
1674731074,0,1,1
1674730391,1,1,1
1674729904,0,1,0
1674729855,1,1,3
1674729296,0,1,0
1674729126,0,1,2
1674729004,1,1,2
1674727368,0,1,0
1674727022,0,1,0
1674726465,0,1,1
1674726418,0,1,0
1674726078,0,1,1
1674725841,0,1,0
1674724961,0,1,2
1674724802,0,1,0
1674724095,0,1,0
1674723718,0,1,1
1674723560,1,1,1
1674723099,0,1,0
1674722127,0,1,0
1674721751,0,1,0
1674720912,0,1,1
1674720447,0,1,0
1674720149,0,1,1
1674720046,0,1,1
1674719404,0,1,2
1674719257,0,1,0
1674719123,0,1,0
1674718954,0,1,0
1674717377,0,1,1
1674716900,0,1,1
1674715702,0,1,1
1674714691,0,1,4
1674713413,1,1,1
1674712324,0,1,2
1674712097,0,1,5
1674711936,0,1,3
1674711541,1,1,0
1674711445,0,1,1
1674710889,0,1,0
1674708743,0,1,0
1674708191,0,1,0
1674705928,0,1,2
1674704839,0,1,1
1674704038,1,1,2
1674700258,0,1,2
1674700147,0,1,227
1674696187,0,1,4
1674695644,0,1,1
1674693229,0,1,1
1674691923,0,1,0
1674685818,0,1,0
1674685561,0,1,0
1674678338,1,1,0
1674678079,0,1,1
1674675019,1,1,5
1674672680,0,1,0
1674671942,0,1,1
1674670424,0,1,1
1674670046,0,1,0
1674670045,0,1,0
1674668943,0,1,1
1674665553,0,1,0
1674664704,0,1,0
1674663778,0,1,0
1674663582,0,1,1
1674663153,0,1,8
1674662182,0,1,2
1674661297,0,1,1
1674661273,0,1,0
1674661016,0,1,1
1674660933,0,1,1
1674660289,0,1,0
1674660280,0,1,0
1674659514,0,1,0
1674659424,0,1,0
1674659392,0,1,0
1674659389,0,1,0
1674659150,0,1,0
1674659079,1,1,0
1674659038,0,1,0
1674658487,0,1,0
1674658473,0,1,0
1674658451,0,1,0
1674658171,0,1,0
1674657717,0,1,0
1674657207,0,1,0
1674655287,0,1,0
1674655020,0,1,0
1674654930,0,1,1
1674654802,0,1,0
1674653344,0,1,0
1674653324,0,1,0
1674651245,0,1,0
1674650631,1,1,2
1674649761,0,1,0
1674649494,0,1,2
1674649456,0,1,1
1674648362,0,1,1
1674648201,0,1,0
1674647767,0,1,0
1674647693,0,1,0
1674647674,0,1,0
1674647622,0,1,0
1674647619,0,1,0
1674647517,0,1,0
1674647463,0,1,0
1674646674,0,1,0
1674646493,0,1,0
1674646317,0,1,0
1674645005,0,1,1
1674643913,1,1,0
1674643860,0,1,4
1674643459,0,1,1
1674643207,0,1,1
1674643098,0,1,0
1674642293,0,1,4
1674641356,0,1,3
1674640643,0,1,3
1674640495,0,1,0
1674639623,0,1,0
1674639190,0,1,0
1674638687,0,1,15
1674638020,0,1,1
1674637383,0,1,0
1674637294,0,1,2
1674635562,1,1,2
1674635065,0,1,3
1674634756,0,1,1
1674634312,0,1,0
1674634157,0,1,0
